A054,http://web.archive.org/web/20090224153603/http://epicself.com:80/category/quit-smoking/,/html/body/center/div/div[3]/table/tbody/tr[1]/td[1]/div[1]/div[2]/descendant-or-self::node()[4<=position()][position()<=647]
A057,http://web.archive.org/web/20090303053305/http://store.discoveryeducation.com:80/category/show/5810,/html/body/div[2]/div[2]/descendant-or-self::node()[19<=position()][position()<=437]
A058,http://web.archive.org/web/20090213135310/http://helleniccomserve.com:80/figscanlendyouahand.html,/html/body/div/table/tbody/descendant-or-self::node()[22<=position()][position()<=178]
A059,http://web.archive.org/web/20090218234026/http://auditor.cuyahogacounty.us:80/appraisal/default.htm,/html/body/table/tbody/tr[5]/td[2]/descendant-or-self::node()[7<=position()][position()<=118]
A060,http://web.archive.org/web/20090215174501/http://www.nauticexpo.com:80/prod/kyocera/solar-panel-for-boat-21772-52004.html,/html/body/div[5]/div[5]/div[2]/div/div[2]/div/table/tbody/descendant-or-self::node()[61<=position()][position()<=26]
A061,http://web.archive.org/web/20090221093502/http://tdmaw.org:80/legislative.cfm,/html/body/table/tbody/tr[1]/td[2]/table[2]/tbody/tr/td/descendant-or-self::node()[4<=position()][position()<=154]
A062,http://web.archive.org/web/20080505002217/http://businessmajors.about.com:80/b/2006/03/29/sat-prep.htm,/html/body/div/table[3]/tbody/tr/td[2]/descendant-or-self::node()[5<=position()][position()<=132]
A063,http://web.archive.org/web/20090326000355/http://disease.holplus.com:80/Conditions/Fibromyalgia/index.html,/html/body/descendant-or-self::node()[77<=position()][position()<=311]
A064,http://web.archive.org/web/20090227022628/http://www.kidsdinos.com:80/,/html/body/table/tbody/tr[2]/td[2]/table/tbody/tr/td[2]/table/tbody/descendant-or-self::node()[8<=position()][position()<=186]
A065,http://web.archive.org/web/20090220004657/http://www.ipdusa.com:80/Volvo-200/c-1-69/,/html/body/table/tbody/tr[2]/td[1]/table/tbody/tr[3]/td/div/table/tbody/tr/td[3]/div/descendant-or-self::node()[8<=position()][position()<=336]
A068,http://web.archive.org/web/20090218152321/http://dutchesstourism.com:80/packages.asp,/html/body/table[2]/tbody/tr/td[4]/table/tbody/descendant-or-self::node()[12<=position()][position()<=225]
A069,http://web.archive.org/web/20081201111309/http://fibromyalgia.mind-sync.com/links/fibromyalgia-treatments.html,/html/body/div[1]/table/tbody/tr/td/div[6]/div/table/tbody/tr/td[1]/table/tbody/tr[2]/td/table/tbody/tr/td/div/descendant-or-self::node()[9<=position()][position()<=358]
A070,http://web.archive.org/web/20080510231159/http://www.mags4cheap.com:80/magazines/magazine.php/cPath/118/subscriptions/40254,/html/body/table[4]/tbody/tr/td[2]/form/table/tbody/descendant-or-self::node()[7<=position()][position()<=276]
A072,http://web.archive.org/web/20090224153105/http://tax.ohio.gov:80/faqs/Property/personal_property_phase_out.stm,/html/body/div[2]/div[2]/descendant-or-self::node()[7<=position()][position()<=262]
A073,http://web.archive.org/web/20090423223507/http://www.oneclimate.net:80/2008/08/20/fossil-fuels-%E2%80%93-not-only-a-danger-to-our-planet-bu,/html/body/div[2]/div[2]/table/tbody/tr/td[1]/descendant-or-self::node()[35<=position()][position()<=57]
A074,http://web.archive.org/web/20090308110513/http://www.ces.purdue.edu:80/dairy/cal.htm,/html/body/table[3]/tbody/tr/td[2]/table/tbody/descendant-or-self::node()[6<=position()][position()<=400]
A075,http://web.archive.org/web/20090225172103/http://sewing.about.com:80/,/html/body/div/div[2]/div[1]/div[2]/descendant-or-self::node()[5<=position()][position()<=179]
A076,http://web.archive.org/web/20090226112946/http://www.career.vt.edu:80/JOBSEARC/interview/after.htm,/html/body/div/table/tbody/tr[16]/td[2]/table/tbody/descendant-or-self::node()[6<=position()][position()<=605]
A077,http://web.archive.org/web/20080509092752/http://www.ambidextrouspics.com/html/a_beautiful_mind.html,/html/body/table/tbody/tr/td[1]/table[2]/tbody/tr/td[2]/descendant-or-self::node()[26<=position()][position()<=23]
A078,http://web.archive.org/web/20080905060831/http://www.referenceforbusiness.com/history2/83/Ab-Volvo.html,/html/body/div/div/div[2]/descendant-or-self::node()[4<=position()][position()<=436]
A079,http://web.archive.org/web/20080513152625/http://www.starbucksunion.org/taxonomy/term/10/9,/html/body/table/tbody/tr[1]/td[2]/div/descendant-or-self::node()[16<=position()][position()<=328]
A080,http://web.archive.org/web/20090424100142/http://www.gatheringguide.com:80/event_directory/rc/co_colorado/golden/evl_bands_djs_entertainment.html,/html/body/form/div/table[3]/tbody/descendant-or-self::node()[16<=position()][position()<=363]
A081,http://web.archive.org/web/20090829085709/http://www.wikinfo.org:80/index.php/Plate_tectonics,/html/body/div/div[1]/div/descendant-or-self::node()[42<=position()][position()<=522]
A083,http://web.archive.org/web/20090319070446/http://en.wikipedia.org/wiki/Programmer,/html/body/div/div[1]/div/descendant-or-self::node()[49<=position()][position()<=913]
A084,http://web.archive.org/web/20080513165529/http://www.ipdusa.com/Volvo-XC90/Collectibles-&-Apparel/c-1-105-594/,/html/body/table/tbody/tr[2]/td[1]/table/tbody/tr[3]/td/div/table/tbody/tr/td[3]/div/descendant-or-self::node()[3<=position()][position()<=49]
A085,http://web.archive.org/web/20081121162030/http://www.colleges-universities.net/UOP/All.html,/html/body/table[2]/tbody/tr/td[2]/table/tbody/descendant-or-self::node()[11<=position()][position()<=1084]
A087,http://web.archive.org/web/20090227003656/http://www.archives.gov/exhibits/charters/declaration.html,/html/body/div/table[2]/tbody/tr/td[5]/table[3]/tbody/tr[2]/td/descendant-or-self::node()[13<=position()][position()<=306]
A088,http://web.archive.org/web/20090216122800/http://hswaynepets.org:80/health/dogs.htm,/html/body/table[2]/tbody/tr[2]/td[2]/descendant-or-self::node()[4<=position()][position()<=34]
A090,http://web.archive.org/web/20090505030156/http://www.naba.org:80/chapters/nababest/gardening.htm,/html/body/table/tbody/tr[2]/td[2]/strong/table/tbody/tr/td/strong/table/tbody/descendant-or-self::node()[23<=position()][position()<=2457]
A091,http://web.archive.org/web/20080917223301/http://pds-rings.seti.org/urpx/,/html/body/div/table/tbody/tr/td[3]/descendant-or-self::node()[27<=position()][position()<=86]
A092,http://web.archive.org/web/20090226102929/http://homegymcentral.com:80/ellipticals.html,/html/body/table[3]/tbody/tr/td[2]/table/tbody/descendant-or-self::node()[12<=position()][position()<=3906]
A094,http://web.archive.org/web/20090321095621/http://starchild.gsfc.nasa.gov/docs/StarChild/solar_system_level1/uranus_facts.html,/html/body/font/descendant-or-self::node()[5<=position()][position()<=58]
A095,http://web.archive.org/web/20080517061237/http://conesville.isp.monster-isp.com/IA,/html/body/table/tbody/tr/td[2]/table/tbody/tr[2]/td/table/tbody/tr/td[2]/table[1]/tbody/descendant-or-self::node()[23<=position()][position()<=766]
A097,http://web.archive.org/web/20090203185951/http://www.christiandjs.net:80/contact.html,/html/body/div/div/table[2]/tbody/tr[1]/td/div/table/tbody/tr/descendant-or-self::node()[323<=position()][position()<=443]
A098,http://web.archive.org/web/20090219221441/http://hotelsdisneyland.com:80/index.htm,/html/body/div/table/tbody/descendant-or-self::node()[115<=position()][position()<=452]
A099,http://web.archive.org/web/20090414200341/http://www.goldensoundsentertainment.com:80/orange_county_djs/yorba_linda_djs.html,/html/body/div[2]/table/tbody/tr[3]/td/descendant-or-self::node()[142<=position()][position()<=199]
A100,http://web.archive.org/web/20090503163706/http://www.coolfindsformoms.com:80/my_weblog/elementary/,/html/body/div/div/div[2]/div/div[1]/div/descendant-or-self::node()[6<=position()][position()<=57]
A102,http://web.archive.org/web/20090227071705/http://answers.yahoo.com:80/,/html/body/div[3]/descendant-or-self::node()[461<=position()][position()<=1231]
A103,http://web.archive.org/web/20090126205905/http://www.solarnavigator.net:80/geography/barbados.htm,/html/body/div/center/table/tbody/descendant-or-self::node()[10<=position()][position()<=705]
A104,http://web.archive.org/web/20090221134401/http://discovermagazine.com:80/2008/jun/16-could-an-acid-trip-cure-your-ocd/?,/html/body/div[1]/div[3]/div[1]/div[2]/div/div[1]/descendant-or-self::node()[6<=position()][position()<=215]
A105,http://web.archive.org/web/20090207194314/http://airtravel.about.com:80/od/basedinafricamiddleeast/a/egypta.htm,/html/body/div/descendant-or-self::node()[102<=position()][position()<=47]
A106,http://web.archive.org/web/20100201100342/http://www.bikersdominion.com:80/sovereign-immunity.html,/html/body/descendant-or-self::node()[25<=position()][position()<=96]
A107,http://web.archive.org/web/20090220070253/http://thehorseshoof.com:80/helpmethod.html,/html/body/descendant-or-self::node()[9<=position()][position()<=486]
A108,http://web.archive.org/web/20080514200258/http://www.diabeteseducator.org/DiabetesEducation,/html/body/div[1]/div[3]/div[2]/descendant-or-self::node()[4<=position()][position()<=58]
A109,http://web.archive.org/web/20090324132706/http://www.403bwise.com:80/begin/index.html,/html/body/table/tbody/tr[3]/td[2]/table/tbody/descendant-or-self::node()[28<=position()][position()<=210]
A110,http://web.archive.org/web/20090207013657/http://lungcancer.about.com:80/od/causesoflungcance1/Causes_of_Lung_Cancer.htm,/html/body/div/div[2]/div[1]/div/descendant-or-self::node()[7<=position()][position()<=87]
A111,http://web.archive.org/web/20081106203912/http://www.saintfrancis.com:80/hearthospital/patient/warningsigns.aspx,/html/body/form/div/div/table/tbody/tr/td[2]/div/descendant-or-self::node()[4<=position()][position()<=49]
B035,http://web.archive.org/web/20081205114212/http://accounting.jobs.net:80/Connecticut-Litchfield.htm,/html/body/div[4]/table/tbody/tr[1]/td[2]/descendant-or-self::node()[11<=position()][position()<=917]
B036,http://web.archive.org/web/20090421235902/http://www.psychologyinfo.com:80/problems/ocd.html,/html/body/table[1]/tbody/tr/td[2]/table/tbody/descendant-or-self::node()[32<=position()][position()<=29]
B037,http://web.archive.org/web/20090210204605/http://emiliojosecardenal.wordpress.com:80/,/html/body/div[2]/div[1]/descendant-or-self::node()[8<=position()][position()<=2195]
B038,http://web.archive.org/web/20090209221728/http://pawsafe.org:80/dogs.html,/html/body/table[3]/tbody/tr/td[1]/table/tbody/descendant-or-self::node()[5<=position()][position()<=732]
B040,http://web.archive.org/web/20081220123313/http://www.everypoker.com:80/poker-tournaments,/html/body/table/tbody/tr/td[2]/table/tbody/tr/td[2]/div/descendant-or-self::node()[5<=position()][position()<=1260]
B041,http://web.archive.org/web/20090219231007/http://skydiary.com:80/kids/tornadoes.html,/html/body/table/tbody/tr/td[2]/descendant-or-self::node()[29<=position()][position()<=392]
B042,http://web.archive.org/web/20090222221552/http://www.oled-display.net:80/devices/keyboard,/html/body/div/div[1]/div[2]/div/descendant-or-self::node()[30<=position()][position()<=312]
B043,http://web.archive.org/web/20081219164123/http://easyweddings.com.au:80/myweb/default.asp?,/html/body/table/tbody/tr[2]/td/table/tbody/tr[3]/td/table/tbody/tr/td[2]/table/tbody/tr[1]/td/descendant-or-self::node()[9<=position()][position()<=382]
B044,http://web.archive.org/web/20090219224937/http://www.pet-portraitartist.com:80/all-about-dogs/dog-rescue.htm,/html/body/table/tbody/tr[2]/td/table/tbody/tr/td[3]/table/tbody/descendant-or-self::node()[12<=position()][position()<=442]
B045,http://web.archive.org/web/20090102172601/http://health.allrefer.com:80/health/hypermobile-joints-info.html,/html/body/table[5]/tbody/tr/td[2]/table[2]/tbody/tr/td/h3/descendant-or-self::node()[2<=position()][position()<=1]|/html/body/table[5]/tbody/tr/td[2]/table[2]/tbody/tr/td/descendant-or-self::node()[123<=position()][position()<=160]
B046,http://web.archive.org/web/20090322093017/http://accounting.jobs.net:80/Connecticut.htm,/html/body/div[4]/table/tbody/tr[1]/td[2]/descendant-or-self::node()[11<=position()][position()<=917]
B047,http://web.archive.org/web/20090227233218/http://www.scaruffi.com:80/music/chrono50.html,/html/body/div/table[2]/tbody/descendant-or-self::node()[5<=position()][position()<=643]
B048,http://web.archive.org/web/20090224230824/http://www.wedding-needs.com:80/wedding-budget.asp,/html/body/div/table[2]/tbody/tr[2]/td/descendant-or-self::node()[4<=position()][position()<=2475]
B049,http://web.archive.org/web/20081227150821/http://www.164club.org:80/club.html,/html/body/font/descendant-or-self::node()[6<=position()][position()<=2498]
B050,http://web.archive.org/web/20090323083244/http://www.formal-invitations.com:80/links-wedding-planning.html,/html/body/descendant-or-self::node()[76<=position()][position()<=2108]
B051,http://web.archive.org/web/20090305013434/http://www.ces.ncsu.edu/depts/hort/hil/hil-208.html,/html/body/descendant-or-self::node()[10<=position()][position()<=180]
B052,http://web.archive.org/web/20090215003606/http://nssdc.gsfc.nasa.gov:80/planetary/planets/neptunepage.html,/html/body/div/div[3]/div[1]/div[2]/div[1]/descendant-or-self::node()[4<=position()][position()<=67]
B054,http://web.archive.org/web/20090704111329/http://astro.if.ufrgs.br:80/solar/eng/vgrjup.htm,/html/body/descendant-or-self::node()[15<=position()][position()<=221]
B055,http://web.archive.org/web/20090210020018/http://sewinganswers.com:80/Instructions_for_Beginners_in_Sewing.php,/html/body/table[3]/tbody/tr/td[2]/table/tbody/tr/td/div/table/tbody/tr/td[2]/descendant-or-self::node()[8<=position()][position()<=85]
B056,http://web.archive.org/web/20090307215706/http://www.penguingiftshop.com:80/Magellanic-Penguins-sp-28.html,/html/body/table/tbody/tr[1]/td/table[3]/tbody/tr/td[2]/table[2]/tbody/tr[2]/td/table/tbody/tr/td/descendant-or-self::node()[8<=position()][position()<=92]
B059,http://web.archive.org/web/20090213130905/http://i-do.com.au:80/weddings/tools.aspx,/html/body/div/form/div/div[4]/div[2]/descendant-or-self::node()[7<=position()][position()<=102]
B060,http://web.archive.org/web/20090213152855/http://www.lpch.org:80/healthLibrary/ParentCareTopics/sorethroat.html,/html/body/div/div[1]/div/div/div[3]/div[2]/div[2]/descendant-or-self::node()[15<=position()][position()<=274]
B061,http://web.archive.org/web/20080821112610/http://www.discassessments.net/DDOnline.html,/html/body/div/table/tbody/tr[4]/td[2]/table/tbody/tr[2]/td/table/tbody/descendant-or-self::node()[18<=position()][position()<=201]
B062,http://web.archive.org/web/20090213145716/http://answersincreation.org:80/curriculum/geology/geology_chapter_9.htm,/html/body/table[1]/tbody/tr[2]/td[1]/font/descendant-or-self::node()[7<=position()][position()<=6]|/html/body/table[2]/tbody/tr[2]/td/font/descendant-or-self::node()[5<=position()][position()<=423]
B063,http://web.archive.org/web/20090410192630/http://www.thegardenhelper.com:80/vines.html,/html/body/font/font/font/descendant-or-self::node()[6<=position()][position()<=72]
B067,http://web.archive.org/web/20090226022045/http://www.atlantadoghouse.com:80/canine_application.htm,/html/body/form/table/tbody/descendant-or-self::node()[73<=position()][position()<=1428]
B069,http://web.archive.org/web/20090217142912/http://www.mrsolar.com:80/page/MSOS/CTGY/output,/html/body/div[1]/div[2]/div/table[2]/tbody/tr/td/blockquote/font/descendant-or-self::node()[5<=position()][position()<=641]
B070,http://web.archive.org/web/20090308073411/http://letras.kboing.com.br:80/neil-young/,/html/body/div[2]/div[3]/table/tbody/tr/descendant-or-self::node()[0<=position()][position()<=1427]
B071,http://web.archive.org/web/20090220093252/http://fibromyalgia.mind-sync.com:80/,/html/body/div[1]/table/tbody/tr/td/div[6]/div/table/tbody/tr/td[1]/table/tbody/tr[2]/td/table/tbody/tr/td/div/descendant-or-self::node()[9<=position()][position()<=395]
B073,http://web.archive.org/web/20090304193216/http://www.medicinenet.com:80/metoprolol/article.htm,/html/body/div/table[3]/tbody/tr[1]/td[3]/table/tbody/tr/td[1]/table/tbody/tr/td/div[1]/div/descendant-or-self::node()[79<=position()][position()<=157]
B074,http://web.archive.org/web/20090226065027/http://www.tigergps.com:80/,/html/body/table[2]/tbody/tr/td/table/tbody/tr[2]/td[2]/table/tbody/descendant-or-self::node()[414<=position()][position()<=118]
B076,http://web.archive.org/web/20090216184233/http://www.howtogetin.com:80/college-preparation/sat-subject-test.php,/html/body/div/div[3]/div/div[1]/descendant-or-self::node()[17<=position()][position()<=543]
B077,http://web.archive.org/web/20090126225910/http://www.orthodoxytoday.org:80/blog/2009/01/08/created-equal-how-christianity-shaped-the-west/,/html/body/div/div[3]/div/div/descendant-or-self::node()[6<=position()][position()<=81]
B078,http://web.archive.org/web/20090220045713/http://queens.about.com:80/cs/neighborhoods/p/2004_chinesenew.htm,/html/body/div/descendant-or-self::node()[102<=position()][position()<=234]
B079,http://web.archive.org/web/20081015151140/http://www.acei.org:80/toplay.htm,/html/body/div/descendant-or-self::node()[4<=position()][position()<=109]
B082,http://web.archive.org/web/20090413164918/http://en.citizendium.org:80/wiki/Euclid,/html/body/div/div[1]/div[2]/descendant-or-self::node()[35<=position()][position()<=356]
B083,http://web.archive.org/web/20090226090307/http://www.mapsofworld.com:80/referrals/internet/internet-providers/cheap-internet-providers.html,/html/body/table[2]/tbody/tr/td[2]/table/tbody/tr[2]/td/table/tbody/tr/td[1]/descendant-or-self::node()[6<=position()][position()<=72]
B084,http://web.archive.org/web/20090409004843/http://www.uky.edu:80/Ag/CritterFiles/casefile/insects/butterflies/sphinx/sphinx.htm,/html/body/table[3]/tbody/tr[2]/td[7]/descendant-or-self::node()[9<=position()][position()<=1211]
B085,http://web.archive.org/web/20090316053601/http://www.clickitticket.com:80/concerts/neilyoung/Neil-Young-Tickets.asp,/html/body/table/tbody/tr/td/table/tbody/tr[2]/td[3]/descendant-or-self::node()[4<=position()][position()<=64]
B087,http://web.archive.org/web/20080830043233/http://www.patientlinx.com/bloodDisorders/sumvw.cfm,/html/body/table[2]/tbody/tr[1]/td[3]/table[3]/tbody/tr[2]/td/table/tbody/descendant-or-self::node()[6<=position()][position()<=92]
B089,http://web.archive.org/web/20081231050803/http://www.sfspca.org:80/faq.shtml,/html/body/table[1]/tbody/tr[4]/td[3]/table/tbody/tr[3]/td/font/descendant-or-self::node()[3<=position()][position()<=414]
B091,http://web.archive.org/web/20081205051440/http://www.asbestosnews.com/html/asbestos-injury.html,/html/body/div[1]/div[2]/div[2]/descendant-or-self::node()[9<=position()][position()<=75]
B093,http://web.archive.org/web/20090206200828/http://organizedscrapbooks.com:80/articles/scraps,/html/body/div/div[3]/div[1]/div/descendant-or-self::node()[21<=position()][position()<=99]
B094,http://web.archive.org/web/20090305231346/http://www.quit-smoking-drug.com:80/,/html/body/table/tbody/tr[1]/td/table[2]/tbody/tr/td[4]/descendant-or-self::node()[16<=position()][position()<=121]
B095,http://web.archive.org/web/20090221022954/http://dutchesstourism.com:80/multipleuse.asp,/html/body/table[2]/tbody/tr[1]/td[4]/descendant-or-self::node()[2<=position()][position()<=1]|/html/body/table[2]/tbody/tr[2]/td[4]/table/tbody/tr/td/table/tbody/tr[5]/td/descendant-or-self::node()[2<=position()][position()<=4]
B096,http://web.archive.org/web/20080612010745/http://www.madsci.org:80/FAQs/earth/drift.html,/html/body/descendant-or-self::node()[12<=position()][position()<=103]
B097,http://web.archive.org/web/20090216115210/http://online.northcarolina.edu:80/,/html/body/div[2]/div[3]/div[2]/descendant-or-self::node()[6<=position()][position()<=76]
B098,http://web.archive.org/web/20091015182101/http://www.americantowns.com:80/ny/flushing/venues,/html/body/div[2]/div[2]/div/div/div/div[1]/div/descendant-or-self::node()[9<=position()][position()<=273]
B099,http://web.archive.org/web/20070317125827/http://www.google.de:80/Top/Shopping/Toys_and_Games/Hobby_Stores/,/html/body/form/descendant-or-self::node()[71<=position()][position()<=629]
B100,http://web.archive.org/web/20090215210503/http://map.vbgood.com:80/star-map/,/html/body/div/font/table[1]/tbody/descendant-or-self::node()[6<=position()][position()<=24]
B101,http://web.archive.org/web/20100126080959/http://www.biztradeshows.com:80/organizers/aks-gem-jewelry.html,/html/body/div[3]/div/div/div[2]/descendant-or-self::node()[4<=position()][position()<=680]
